estimate,m,αᵢ,π,only_firstclass
0.094,10,1.0,0.5,false
0.003,10,1.0,0.5,false
0.107,10,1.0,0.5,false
0.004,10,1.0,0.5,false
0.322,10,1.0,0.5,false
0.321,10,1.0,0.5,false
0.211,10,1.0,0.5,false
0.546,10,1.0,0.5,false
0.003,10,1.0,0.5,false
0.017,10,1.0,0.5,false
0.004,10,1.0,0.5,false
0.064,10,1.0,0.5,false
0.148,10,1.0,0.5,false
0.011,10,1.0,0.5,false
0.331,10,1.0,0.5,false
0.828,10,1.0,0.5,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
0.0,10,0.1,1.0,false
